amount,sender_account_age,receiver_account_age,is_fraud,sender_account_id,receiver_account_id
237.54,2541,2324,0,1520,4822
35.17,645,782,0,4973,1360
32.08,449,2143,0,3268,1920
109.03,2491,2208,0,4494,2545
0.93,1177,443,0,2713,4242
6.78,741,31,0,3880,1679
1.45,1437,3029,0,1041,2317
3.48,989,1969,0,4142,3878
5.17,944,1260,0,3139,4012
45.59574143641717,10,2708,1,2230,4146
6.31,407,986,0,4519,3281
26.4,442,1962,0,2801,1905
769.1935746599418,9,2630,1,3557,4236
121.15,3011,425,0,1979,1941
194.99,1685,3092,0,2982,1766
37.42,2074,719,0,4787,3585
11.65,2828,2405,0,1432,3601
27.07,3247,713,0,1470,3919
175.61,2567,3160,0,4379,4085
5.46,1519,1320,0,2655,1092
34.66,1597,3230,0,2429,2616
30.87,1644,518,0,4501,2707
20.88,3407,650,0,3624,3542
9.08,2081,1186,0,2639,3304
41.27,2259,496,0,2402,3603
36.4,2467,665,0,4485,1218
64.34,3091,1173,0,2982,2220
216.85,1776,1656,0,2452,1999
26.06,1520,159,0,3638,2589
18.18,2836,1823,0,1829,1556
1363.11,168,465,0,4774,2129
84.53,2027,499,0,3106,4947
21.91,1973,199,0,1087,2634
110.3,713,1967,0,1638,3425
29.57,3049,1475,0,2899,3178
24.88,366,838,0,4697,1564
118.19,845,3139,0,4461,4652
43.18,3273,3336,0,2522,2668
3.26,2925,3546,0,4168,1346
21.96,1552,1292,0,1580,1459
33.64,2942,1225,0,4957,1688
3.62,528,2378,0,1895,4594
47.54,1639,583,0,1534,1765
44.9,641,3137,0,4009,1674
43.0,322,685,0,4263,1091
36.36,140,2988,0,2315,4384
25.73,2061,59,0,1285,3524
69.38,2220,3515,0,3260,2489
31.82,1479,3174,0,3498,1796
5.2,2542,735,0,4577,1145
9.1,1237,2622,0,3561,3259
1.99,3277,2252,0,4707,1472
17.6,3241,2250,0,1820,4350
9.68,2094,2985,0,1541,3111
163.94,2321,1220,0,3097,3846
167.18,2261,1732,0,2608,1204
103.61,2156,8,0,1670,2803
153.58,115,58,0,2990,4986
11.44,3268,1201,0,1866,3188
6.2,787,2812,0,2344,3960
10.88,2003,1026,0,1848,1392
75.74,2043,2978,0,4664,1245
141.47,153,915,0,3338,3887
14.25,3410,3174,0,3593,2055
30.5,1778,218,0,1556,1644
4.17,878,2096,0,1882,1663
591.28,1779,3428,0,3226,3043
22.71,402,2421,0,2255,1752
17.35,3084,3371,0,2115,4737
54.25,1011,423,0,1316,3847
197.34,1375,3108,0,1101,2321
16.52,2929,760,0,1648,1393
1083.64,666,1108,0,2148,1533
15.22,460,414,0,4635,3428
137.63,914,2774,0,1836,1533
72.74,687,2427,0,4116,4724
196.33,2604,2216,0,1007,3187
1.32,1073,698,0,2729,1645
11.04,1127,1215,0,1797,1136
39.28,2251,1698,0,1595,4613
29.31016742000935,5,3635,1,3326,4686
13.13,2077,1587,0,1560,1334
39.68,2090,261,0,2674,1977
11.9,3112,1289,0,1654,4625
50.38,3207,2395,0,2173,2867
25.63,3348,3598,0,2223,2214
7.78,839,1356,0,2255,3664
24.9,462,1709,0,2515,4758
5.12,1212,1463,0,3100,4623
65.64,1827,3570,0,4277,4075
228.47,1421,1344,0,1686,4856
468.16,971,766,0,4830,4530
327.28,2281,3322,0,3224,2786
1074.23,3044,776,0,2752,1086
18.13,74,2197,0,2564,2394
17.84,2658,1960,0,2686,2031
36.82,1261,2978,0,1354,3208
30.76,344,792,0,3768,1991
17.84,3044,8,0,4424,1192
7.92,1596,337,0,1931,3969
3.49,2850,2463,0,3414,4314
6.3,2371,3005,0,1004,3166
224.72,668,113,0,2067,1036
7.59,3534,2625,0,1566,3694
14.57,1077,2794,0,1083,4514
494.54,823,2239,0,1945,2489
7.51,796,1515,0,4100,3703
9.81,3337,2374,0,1207,1723
39.96,3213,3009,0,4730,1803
398.41,1758,1780,0,4477,1613
11.69,399,867,0,3577,2565
81.18,3192,3443,0,2063,1851
38.47,2479,2866,0,1682,3844
0.73,2752,889,0,2227,4467
4.48,3632,2455,0,4567,1085
271.63,499,2862,0,4705,4661
22.08,2629,3338,0,1322,2600
31.17,3048,2000,0,3204,3992
25.9,2596,2361,0,2709,4725
146.21,339,936,0,2786,4514
11.62,1434,197,0,1531,2355
6.58,2419,2935,0,4830,1260
241.23,808,2714,0,4339,1202
102.56,433,2551,0,2600,4648
131.64,331,2071,0,4762,1076
1.86,293,1138,0,4111,1310
3.22,1426,1912,0,1162,2659
26.12,869,3463,0,2692,2760
7.16,259,3243,0,4267,3321
63.9,228,1935,0,3183,3947
507.4805797935927,11,1149,1,3988,4727
20.62,1769,2703,0,3410,3379
11.51,103,3564,0,4044,2387
139.86,1910,2816,0,2750,3080
54.04,2447,435,0,2209,3695
63.6,1143,3608,0,1755,1852
35.71,2658,2083,0,1347,1553
18.74,1562,3641,0,4956,1161
16.56,2231,55,0,1915,4080
785.0833943258126,18,778,1,1593,1652
117.35,2729,772,0,1270,4933
21.28,3593,1756,0,4440,3460
19.13,360,1905,0,2487,2640
1.14,205,624,0,1201,3806
195.23,126,366,0,4014,2010
56.47,708,2563,0,1905,2313
3.49,3247,2979,0,2705,4809
102.16,3285,2074,0,2408,3518
80.64,1012,1785,0,4098,2216
9.97,216,2156,0,2123,3871
29.6,2598,1516,0,3988,3427
17.42,426,1045,0,3502,3490
59.44,3074,2502,0,2612,2516
47.81,1871,2504,0,3610,1531
201.13,1790,425,0,3179,2990
4.64,3525,1938,0,4959,1564
7.43,172,2669,0,1657,4149
60.73,2931,1099,0,2617,4973
66.82,474,2362,0,4234,3664
301.86,2054,21,0,2061,1084
91.02,1693,3546,0,4403,1949
2.23,3582,3012,0,1916,2289
8.43,3463,3117,0,2258,4715
5.61,1302,3183,0,3973,4860
929.76,2941,531,0,1324,4481
13.22,3523,356,0,1863,3674
67.35,2296,2712,0,2549,1995
15.8,2198,1970,0,1762,4623
15.05,638,3136,0,3616,1823
5.09,2160,1848,0,2883,4351
4.8,1082,3475,0,3493,2642
9.9,2504,261,0,3946,3093
13.15,2103,1632,0,1376,1355
68.34,3158,376,0,4500,2832
45.8,3061,1108,0,3811,4255
15.97,3124,1815,0,2074,3812
3.15,3089,2220,0,4343,1007
118.17,3020,3391,0,2228,4866
8.23,1388,3409,0,4218,4849
111.46,2131,3162,0,4798,1673
41.89,923,921,0,2520,2305
462.22,3649,1455,0,1670,2110
13.19,1665,1294,0,2697,2937
74.74,334,55,0,3439,2156
143.22,2193,113,0,3121,1415
23.51,2393,920,0,4802,3021
106.03343662567167,14,1098,1,2226,2708
64.21,719,2376,0,4455,1526
88.98,1020,2013,0,3846,1391
62.06,2778,2717,0,1152,2004
8.94,1681,455,0,4818,2670
5.35,2078,1735,0,1583,2869
11.6,3295,2956,0,4191,3762
24.61,219,2990,0,1113,3718
12.61,1724,1789,0,4987,1252
56.84,2587,1643,0,1467,4034
21.44,1240,597,0,3626,1083
119.06,451,3243,0,2944,3487
4.6,2659,1317,0,4476,1017
35.41,3627,2704,0,2945,4932
37.43,1081,221,0,2356,3969
45.61,1119,709,0,1085,2934
236.82,1739,3356,0,4800,1080
848.57,1871,2285,0,4249,4967
112.85,1547,3034,0,1740,1971
9.56,2595,191,0,2745,3190
56.66,2906,3193,0,1713,3081
190.37,240,3395,0,1492,2820
159.89,456,3038,0,1339,4687
11.11,2824,3554,0,1410,3484
272.22,706,2237,0,2872,3578
26.94,1935,927,0,3121,4976
68.74,1664,1995,0,1816,2717
72.68,1159,3554,0,4596,2028
104.51,2558,2593,0,1134,1199
15.383703749618114,2,2061,1,3602,4934
34.47,2256,2454,0,3157,4626
48.22,2103,1607,0,1698,4398
378.4474355733255,4,1694,1,4579,3443
0.67,1009,3074,0,4256,2113
795.16,1079,1549,0,4884,2642
172.89,2506,880,0,3935,3457
53.89,2477,2641,0,1258,3902
29.39,3225,1084,0,4165,2648
16.26,1086,1961,0,2729,1606
2.0,631,1338,0,3138,3836
4.64,227,328,0,3811,1122
109.1,2884,1339,0,3853,4238
95.47,2708,1988,0,3057,3972
22.53,3395,2361,0,2215,3717
319.6,2507,328,0,1866,3140
137.96,631,1083,0,4345,1696
6.24,3485,752,0,2310,3483
14.7,3085,3564,0,4739,4693
40.62,2096,1516,0,1004,1915
78.36,840,3300,0,1902,1427
37.0,282,1980,0,3425,4550
18.94,3419,676,0,4088,4365
207.18,3312,235,0,4779,1552
27.96,1755,2482,0,4002,4638
67.69,917,1037,0,3471,3733
69.09,1867,1813,0,3856,3385
45.18,3469,651,0,3039,3189
47.99,1157,1533,0,3115,4790
78.72,2245,584,0,4076,1082
21.34,2316,2378,0,4886,1581
72.14,2998,2285,0,1679,4329
23.43,2375,3389,0,1828,1341
17.1,329,2023,0,1550,4936
206.5,2635,518,0,4138,4850
15.36,1100,2769,0,3600,1672
58.66,142,356,0,3544,1591
140.27,2326,2239,0,3870,4374
33.33,1095,2576,0,1915,2342
13.0,386,370,0,4022,1823
14.54,296,2029,0,1943,2512
22.79,2843,2909,0,4487,4433
21.79,3153,1933,0,2858,2879
167.75,1955,506,0,4606,2279
3.76,19,2959,0,2766,3000
25.58,3425,521,0,3391,1319
45.77,2295,2011,0,2105,1475
46.76,339,2998,0,4073,1214
16.69,2303,3032,0,1234,1729
46.74,2425,2673,0,2304,2765
12.34,1611,1912,0,1181,2702
10.23,3047,944,0,2175,2686
41.21,241,2029,0,4832,4348
26.29,1279,342,0,3628,3865
9.21,1107,2332,0,3650,3496
210.80652723864947,10,1790,1,3512,4201
21.01,397,2410,0,1617,3980
84.76,2060,533,0,1329,2548
27.2,931,3642,0,3664,4165
27.29,254,286,0,4781,1245
81.92,3494,2296,0,2009,4963
89.51,2677,759,0,4429,1188
98.44,369,1362,0,4385,4804
3.55,1874,182,0,1750,4802
32.94,304,34,0,2883,2977
31.58,1498,2459,0,3644,2386
6.44,422,2303,0,2366,2613
13.77,616,1085,0,1329,1795
233.12,1781,2310,0,3613,3909
69.79,2975,1201,0,1398,3250
147.71,223,3613,0,3691,3054
0.95,933,2392,0,2952,3771
24.76,1629,490,0,1122,2726
20.16,3190,3605,0,3844,1939
17.38,2364,480,0,4254,1650
6.5,1874,3564,0,3619,1089
80.54,731,2398,0,4956,2654
0.29,607,518,0,1023,1302
109.59,2635,1548,0,2561,2035
908.14,2416,3250,0,3600,3345
46.75,1672,2556,0,2912,1600
8.43,3324,2707,0,1689,4250
20.91,2367,2613,0,1175,3436
88.0,2571,2206,0,1021,3869
4.16,2693,2301,0,3968,1995
197.08,2617,3116,0,1391,4566
10.63,3628,3648,0,1287,2054
19.48,1415,3443,0,3201,3081
33.27,463,1551,0,3288,2828
4.33,3599,2912,0,3995,1684
15.25,1452,3454,0,4463,1187
53.76,2084,2231,0,1983,4600
209.4,2724,3620,0,2326,4776
20.79,111,869,0,1104,1527
6.29,2113,44,0,2525,3964
38.28,3004,1165,0,1328,4263
36.69,1211,225,0,4605,4111
12.78,826,44,0,4806,1412
55.12,650,796,0,2198,4063
40.35,3410,444,0,4815,3271
5.02,157,2682,0,4911,4203
12.44,2080,1137,0,2155,4905
230.43,2940,981,0,1021,4780
104.24,1573,646,0,2369,2574
28.43,846,2568,0,2485,4798
100.96,2563,1138,0,4691,3841
49.26,1164,3073,0,2727,2200
279.01,2893,3256,0,3090,2090
48.78,1840,2199,0,2993,4583
60.04,399,1880,0,2221,4505
3.58,226,522,0,3791,2581
7.2,849,2756,0,4023,1262
93.33,1872,1765,0,3043,4632
9.73,1814,2668,0,2748,4280
29.11,3439,2055,0,1660,4084
56.87,2658,2858,0,3635,4046
21.27,2111,2062,0,1590,2208
23.66,2404,3366,0,2465,1015
135.5,2269,1428,0,2309,1670
15.68,2275,2720,0,4423,1856
34.92,3093,2295,0,2075,1323
10.63,1302,291,0,4642,4807
309.0,1459,1949,0,3488,1374
335.51,1615,3346,0,1415,2476
34.27,394,2856,0,2231,3861
17.37,2756,2571,0,4619,4070
330.96,1121,3095,0,4854,2136
22.45,3466,2735,0,2045,3928
32.12,3112,944,0,4456,4330
15.1,3292,1729,0,3764,3379
4.12,695,3385,0,3122,1055
104.59,1055,2268,0,1922,1622
30.4,1010,2196,0,2826,1165
80.05,137,2188,0,3223,2948
84.51,3520,1096,0,3906,4295
129.55,723,3332,0,1677,1587
50.6,27,1144,0,4560,2586
32.93,892,3627,0,4610,2161
40.7,1160,3201,0,2544,1933
119.66,1307,2467,0,1287,3564
62.8,1757,1692,0,1810,3410
8.54,2526,3461,0,2741,3011
2.96,2222,2098,0,4457,2602
4.21,1216,1462,0,2962,1121
137.86,3130,3508,0,1512,3645
179.12,333,3403,0,4970,2368
109.65,1695,1766,0,1245,2113
4.89,288,1079,0,2741,2229
101.61,3515,1081,0,3816,3304
54.67,1693,2835,0,4319,4781
22.65,2454,3168,0,1056,1472
25.22,3096,2306,0,4129,1051
138.6,133,1718,0,3020,4696
36.96,3489,2974,0,3201,2185
649.8360034639506,2,2887,1,1121,4445
30.44,2817,662,0,4304,1431
10.41,1207,1512,0,1112,2723
45.17,248,1337,0,2374,4609
40.2,2309,1324,0,1702,2960
23.13,2265,1700,0,2581,1047
3.56,411,986,0,4842,1497
16.24,1715,385,0,4811,1772
7.23,2752,2162,0,4860,4645
43.95,2817,881,0,2000,1426
11.21,237,1873,0,4477,1218
1143.89,2631,900,0,3456,4121
39.82,2464,2057,0,3401,3186
5.19,2835,1696,0,4896,4474
19.25,2590,175,0,4004,3940
244.39,1077,1655,0,4378,4685
755.38,162,345,0,2946,3418
83.4,627,3523,0,4081,3382
43.88,3300,1949,0,3590,1178
13.95,1900,3434,0,3833,4382
59.12,193,1271,0,1384,1524
4.17,934,1604,0,2752,2968
4.7,96,3174,0,4494,1455
14.23,1760,2099,0,2697,1262
82.18,545,2272,0,2733,1038
60.51,1730,1388,0,3077,2920
36.54,3511,2797,0,2004,3741
10.11,582,1598,0,4173,3575
645.19,2041,1593,0,1158,1983
4.74,2078,2475,0,4790,2200
6.88,820,1693,0,1292,2339
18.1,1323,1114,0,2232,1995
4.17,3138,2447,0,4134,1000
88.05,1855,1478,0,4843,1508
482.3,3055,3451,0,1417,2347
84.0,2082,3509,0,2584,1234
53.14,2044,794,0,1914,3535
59.25,2739,747,0,1216,3940
108.08,854,1268,0,3394,1059
82.18,2092,2646,0,3233,2786
29.34,3124,3296,0,2544,4261
1334.16,950,1661,0,1891,4129
30.49,261,143,0,4251,1215
2.68,752,2253,0,2235,1379
76.43,1570,425,0,3450,4610
229.86,1760,236,0,3473,2084
3.45,3625,421,0,4246,1782
29.87,1757,2662,0,4100,1115
2.22,2168,105,0,1550,3026
21.98,762,3457,0,1610,1757
101.77,2579,3517,0,1329,2072
32.39,982,1711,0,2851,2498
1.4,1190,1391,0,1206,1805
21.63,1243,1277,0,2627,1134
108.96,2357,1209,0,3167,3481
74.1,2511,3556,0,4425,1535
754.82,1648,487,0,4112,3842
61.26,2579,1157,0,4909,4792
230.97,2774,1343,0,4728,4814
5.7,2960,2031,0,1256,2162
18.52,3352,1648,0,1764,1019
180.15,2881,2445,0,1223,1638
54.81,3417,2880,0,4118,3592
132.95,2226,661,0,3991,4798
41.39,2863,3442,0,4227,4592
34.46,3405,2989,0,3270,3882
114.73,624,1297,0,1172,1592
157.85,1117,2490,0,3385,1115
53.91,2338,364,0,3926,2137
15.74,1520,2749,0,3772,3939
13.12,1896,1874,0,1920,3263
2.4,2886,3186,0,4505,4486
29.28,3637,467,0,3435,3476
3.0,399,3472,0,4168,4697
71.76,1802,2056,0,1355,2917
35.22,598,2757,0,3323,1769
331.28,3208,3521,0,1145,3329
30.09,2524,352,0,1240,3377
47.64,488,1088,0,2835,4283
9.99,2516,32,0,4058,3561
18.39,197,2083,0,1682,2833
17.94,854,355,0,1551,4557
45.59,3046,3036,0,3449,3857
31.3,540,2323,0,3735,4672
10.9,2410,1547,0,3503,1951
56.36,2229,205,0,2742,2885
34.51,1152,1164,0,1167,2138
43.84,3626,2724,0,4078,1858
25.83,1918,1886,0,3966,4994
155.46,913,1297,0,3967,2750
13.77,921,2099,0,1334,2899
5.29,3469,2852,0,4077,4970
113.72,2063,1179,0,1360,4981
77.98,1214,3056,0,1899,3715
3.97,2464,1572,0,1966,4613
6.78,1035,1427,0,4702,1547
32.12,460,1097,0,1352,2101
4.39,1891,3107,0,1994,2084
117.01,742,631,0,2537,1036
96.43,213,1173,0,2261,4466
11.84,1589,2911,0,1998,1013
2.35,1747,669,0,1761,3841
15.72,2561,725,0,2720,4792
153.25,2093,104,0,4253,3952
171.35909878861384,21,2131,1,1268,2152
57.53,2769,3228,0,1872,2670
9.98,2944,1332,0,4519,2480
119.62,1574,1690,0,4302,4697
5.12,3511,2673,0,2697,1023
3.3,415,3624,0,3983,1550
3.25,271,60,0,3973,2161
14.55,1868,3400,0,3519,1618
12.54,2562,1926,0,4557,4816
68.98,1642,1131,0,4094,3505
26.18,1664,268,0,1570,1805
85.38,3256,1390,0,4259,4782
323.18,2515,824,0,2516,4921
8.94,105,2142,0,1350,3508
9.74,3504,3082,0,2170,4167
8822.34774622124,18,3153,1,1696,1442
25.33,3510,2212,0,4727,1133
9.56,2102,1499,0,2951,4095
11.73,1162,3048,0,1854,1648
56.45,1755,2353,0,4562,2462
252.36,112,163,0,3519,3395
16.42,1406,1106,0,1782,1528
59.8,1104,2946,0,2406,4581
11.19,2843,2669,0,4291,1533
363.68,1947,1,0,2083,2032
0.08,1772,240,0,3978,1941
26.2,3277,1238,0,2774,4291
43.31,2067,2617,0,3161,1928
24.86,582,783,0,3649,4459
14.23,2460,2477,0,2904,1264
34.85,1420,353,0,4031,4207
93.6,1180,1853,0,4085,4149
31.89,2972,579,0,1107,1369
138.89,1888,3047,0,2632,2602
7.76,3177,981,0,3132,3678
12.19,2424,2345,0,4667,3137
15.61,272,621,0,1679,1072
3.25,2051,2134,0,2905,3747
12.5,1772,3604,0,1493,4299
107.62,1330,1203,0,1752,1807
11.59,2150,328,0,3085,4525
14.48,3202,3588,0,1120,2768
5.82,3143,3543,0,4086,3649
102.93,3305,3269,0,3188,1103
31.9,806,1293,0,1200,2535
128.77,1626,351,0,1466,4163
32.54,2096,3475,0,1394,3393
2.02,1334,3442,0,3582,2102
8.45,2715,2963,0,4883,4688
8.26,2029,1663,0,1935,1357
3.67,3008,2595,0,2845,1398
11.12,126,2290,0,2618,3299
10.69,2447,2200,0,4148,4973
184.8,696,1982,0,1671,4758
74.69,3245,405,0,2107,1985
44.3,397,2262,0,1613,4449
186.59,1560,3084,0,2084,3370
8.96,2700,3121,0,3089,1721
47.09,2944,3115,0,3621,3453
552.63,3449,1533,0,2931,3945
1.65,2769,1678,0,1193,1234
167.4,2015,2218,0,2367,1828
177.98,2661,3376,0,4418,1661
22.44,567,1027,0,4196,3548
4.78,409,582,0,1341,2310
3.33,952,2065,0,4840,1108
69.3,1071,2176,0,1150,4698
161.65,690,3447,0,3197,2101
39.61,792,2358,0,2314,3699
207.62,468,3602,0,3890,4440
12.77,2494,732,0,3188,1396
66.6,2721,130,0,3583,4419
21.37,1299,2798,0,4885,1469
600.27,3623,1392,0,3848,4183
14.24,1644,1076,0,4894,1089
18.34,3596,1680,0,2347,2191
2.9,757,2501,0,1160,3535
38.95,2204,2765,0,1399,2732
25.99,2815,1113,0,4136,4930
102.11,2722,619,0,3381,2613
40.18,3453,3064,0,3826,4284
150.86,3385,2517,0,4314,3671
14.27,2965,3040,0,3032,1365
33.26,444,2928,0,2952,4187
13.15,1718,1053,0,4073,3843
8.41,1719,203,0,4865,3554
20.19,1813,1429,0,3700,2835
30.3,2085,2044,0,4073,3620
1053.51,2566,3337,0,2815,4831
39.54,3485,1283,0,3202,1130
3.2,982,2977,0,3323,1718
21.34,1471,2178,0,2013,4954
215.93,3296,217,0,1612,4824
11.9,3032,2079,0,4633,4265
34.32,1094,567,0,4486,2218
8.25,1415,3169,0,3107,1676
146.42,3396,92,0,3889,3006
74.04,2383,2356,0,3959,1394
17.04,3558,421,0,2368,2850
35.34,3187,2089,0,1454,4786
35.35,506,1427,0,2187,2821
1859.4273940536211,4,2719,1,4432,1844
25.74,1659,1255,0,2219,4781
81.9,2818,1849,0,1766,1230
49.94,2626,3520,0,4583,4857
2.93,1364,1477,0,3345,3063
10.41,1284,2559,0,1422,1430
46.81,3552,1662,0,2564,4976
61.48,2859,456,0,4807,2868
5.07,541,1220,0,1975,1896
18.58,3587,3525,0,4567,1759
10.65,1549,461,0,4296,2614
7.0,1425,3404,0,1567,3527
655.15,3456,2676,0,3077,2059
18.95,1584,1522,0,1391,2068
58.13,2163,2253,0,2598,3338
17.58,337,1920,0,1431,1735
27.01,3563,3456,0,3995,2757
93.39,334,3480,0,2572,1405
196.99,660,1344,0,1126,4740
9.83,611,3168,0,4022,3901
15.37,2451,1857,0,2026,4713
2.42,3632,565,0,3816,4097
99.03,2788,3170,0,4334,1637
54.5,817,979,0,2996,1771
26.11,803,2291,0,4554,2925
4.08,49,1406,0,2528,2532
47.28,25,2509,0,3349,3893
31.1,1302,2677,0,3803,1125
13.62,2692,2220,0,4831,4141
9.96,1433,3186,0,3137,1783
176.29,1409,201,0,2990,2173
75.29,2391,2719,0,1181,3946
13.93,843,1231,0,2974,2335
9.53,1069,1954,0,3200,2048
1195.33,3383,2813,0,1720,4562
70.76,721,2867,0,4854,3478
13.66,2765,2114,0,4050,3333
32.59,3582,3597,0,2855,2235
9.07,965,1546,0,3059,1412
709.19,2554,949,0,2855,2865
16.35,2234,1365,0,3848,4295
34.75,3086,3007,0,2789,4793
19.53,607,2176,0,3181,1170
120.67,2403,2451,0,2555,3271
81.09,1506,2556,0,2449,4540
68.6,2914,2023,0,2106,4023
5.54,2902,1846,0,4670,3861
149.51,1609,2553,0,4156,2930
827.25,1878,3206,0,2234,3269
15.99,3314,425,0,2406,2606
45.14,3158,1937,0,1630,4652
165.51,1488,1260,0,1463,1283
35.79,3106,422,0,1343,4246
32.23,2708,1993,0,1433,3181
21.38,893,1310,0,4399,2959
6.6,200,3039,0,2232,3384
3.53,2268,3202,0,3972,1341
216.71,3430,3026,0,4329,3129
25.51,2274,1201,0,2140,4571
29.45,3101,69,0,4715,2622
14.03,905,1865,0,1566,2221
63.81,2814,2808,0,3991,3949
46.67,3019,1211,0,1485,4338
4.39,1702,2309,0,4216,2178
156.67,1788,3610,0,3623,3068
24.42,1137,236,0,1730,4310
26.08,3408,1958,0,3277,4399
14.43,1356,2668,0,2462,4409
6.79,961,2947,0,3008,1121
56.45,865,409,0,2313,1669
182.01,869,1533,0,1942,3300
24.32,1458,923,0,1763,4996
3.97,3222,1010,0,1027,3499
189.67,2811,260,0,2694,3155
104.42,524,442,0,4372,4883
27.540856913425255,28,1562,1,4454,1149
45.18,2763,2284,0,4392,4015
16.1,3100,2156,0,4261,2473
20.65,118,3466,0,1000,4026
95.94,2926,419,0,1327,3224
46.8,634,2798,0,1720,2029
40.38,1592,2317,0,3767,1135
292.41,3154,3454,0,3501,4527
66.01,1758,1103,0,3169,3738
3280.852223314148,8,548,1,3505,4516
8.22,2778,912,0,2910,3479
28.81,1623,2323,0,1032,3143
29.25,2099,2009,0,2849,2567
69.06,2413,1989,0,2435,3904
18.12,230,578,0,2970,3883
106.16,2665,438,0,3838,4044
63.32,718,1446,0,4233,4791
5.0,961,2408,0,2793,2410
21.49,3116,540,0,2390,1860
7.2,19,3567,0,1676,3745
55.59,631,1497,0,2539,4237
75.55,1287,2548,0,2783,4571
1.92,1233,656,0,3498,1818
138.35,1578,1120,0,1053,4692
24.16,332,1877,0,2939,2657
18.85,3008,352,0,2399,1189
15.11,1813,1892,0,4114,3919
15.67,2208,2884,0,4743,3937
81.5,1390,2914,0,3407,3765
61.8,738,417,0,1498,1184
729.45,3168,347,0,3366,3181
13.35,2546,2986,0,4010,1481
11.06,870,2606,0,4524,2555
505.58,1259,2927,0,4471,2512
23.99,1500,2940,0,2875,4861
8.5,1570,2014,0,3951,4589
30.28,2313,497,0,3569,2719
7.75,1952,294,0,4228,2732
61.31,2022,1690,0,3627,4381
2.22,756,2919,0,4531,2121
3575.422195859109,10,1244,1,3733,2117
78.66,2126,1931,0,4827,1211
5.23,797,362,0,1315,4074
100.39,3001,2471,0,2804,3202
7.35,564,994,0,1962,1300
19.55,90,1665,0,2682,2119
8.79,883,2625,0,3045,4293
136.17,3006,1879,0,3357,4697
66.9,2578,876,0,1517,3898
5.72,2400,2825,0,1220,2838
13.61,2347,2581,0,1886,4274
175.42,1503,33,0,3777,4649
218.66,3294,50,0,1668,2486
47.72,2977,1033,0,3894,4064
64.51,7,1201,0,1201,4579
4.92,1720,2811,0,3064,4322
70.3,3313,2048,0,1632,3401
8.03,3037,3118,0,4003,3361
109.42,1634,2902,0,4023,3404
148.24,2233,793,0,4912,2035
10.45,721,1802,0,3098,4775
202.34,1516,747,0,4844,3640
36.7,1302,714,0,2765,1719
63.15,373,403,0,1968,2663
1.64,2311,1271,0,4737,2594
33.28,3008,2078,0,3086,2057
58.31,2297,1410,0,3609,3565
2.71,10,2825,0,2916,3705
12.47,2143,2827,0,4812,2321
126.14,1316,197,0,2320,3296
29.82,2678,2831,0,2392,4967
7.08,1043,2024,0,2278,3200
17.58,1468,2911,0,4918,3835
97.8,3163,192,0,2973,3335
11.02,2714,112,0,4277,4628
92.66,2815,2966,0,3442,1703
15.43,967,1001,0,3176,2233
38.28,68,1747,0,3432,2542
26.76,1761,3266,0,1663,4327
29.78,2097,271,0,3156,2446
6.05,734,1753,0,2343,1547
45.56,16,1013,0,2868,2209
45.89,840,269,0,2974,2866
1298.43,747,2213,0,1129,1947
14.73,3197,477,0,1892,1255
19.54,327,1927,0,1648,1329
1.59,414,2758,0,4420,2882
10.18,189,3124,0,2136,2126
99.4,1735,1498,0,4509,4910
58.15,3333,2555,0,3859,1311
2.88,3330,2117,0,1305,1495
17.15,2975,2167,0,2719,3526
3.44,145,1666,0,4010,2195
511.48,3505,1762,0,1791,2539
54.48,2803,1463,0,2560,3695
14.0,2216,1672,0,3852,4350
131.53,3225,1108,0,3971,2670
110.39,38,406,0,3654,2413
7.55,1427,3251,0,4560,2898
33.75,217,1741,0,4272,4950
22.69,2810,633,0,2582,2001
201.15,2382,565,0,4382,2471
9.47,1626,898,0,3004,3049
31.36,818,3076,0,2058,1864
29.34,1735,2696,0,3204,3103
46.21,303,2139,0,2534,2958
66.58,3647,38,0,1642,1676
12.05,3553,2552,0,2359,2283
18.49,2127,3289,0,3643,1602
385.38,6,2099,0,2157,3958
11.96,3479,3507,0,2748,1411
58.81,924,2260,0,3597,3465
11.01,2530,1294,0,3126,3422
33.81,2150,2498,0,2138,3272
62.52,964,30,0,3523,4386
3.71,2677,2473,0,3004,4044
339.34184799290324,16,1840,1,3139,4556
26.0,3492,1743,0,4087,1147
629.55,1262,2649,0,4314,4165
388.16,3536,3128,0,1533,1014
866.63,2744,676,0,1020,2329
36.47,2661,3181,0,3620,1218
200.47,2281,2768,0,2322,3042
43.12,924,1796,0,1483,4969
289.44,397,1606,0,2911,3986
6.15,2957,2133,0,4883,4648
10.34,127,2112,0,1830,2186
19.59,1180,2775,0,3413,2187
153.94,889,1226,0,3049,4798
55.73,2378,3264,0,4566,3539
80.74,244,1270,0,4980,3015
313.32,2608,2273,0,2452,3456
21.7,3209,2203,0,4928,1183
114.46,192,2066,0,2709,4188
408.25,3428,1169,0,3733,3324
10.74,1717,291,0,4119,4373
32.63,284,3035,0,4842,2157
3.45,2618,423,0,2363,4836
15.32,429,3117,0,1390,3816
996.9550874705103,2,3187,1,4816,2863
8.9,2263,3232,0,3730,1106
10.32,3120,2949,0,3353,1302
23.05,774,1364,0,1182,3327
42.01,2681,1540,0,1918,1470
13.07,3307,1508,0,4523,3312
